場所,レース,クラス,馬番,馬名,MS_index,MS_index_value,総合係数,総合判定,基準値,未勝利,コース,(判定),O_Month,O_Level,(判定),O_Trouble,O_Bias,(複合判定),S_Female,S_Handi,(複合判定),重賞,(判定),血統,(判定),総合係数
8,08_10,43,11,カリーシ,8.38,82.56,0.898,D,92.0,1.0,1.16661,S,1.008,0.838,E,1.0,1.0,,1.0,0.888,D,1.0,,1.02574,,0.898
8,08_10,43,12,コウセキ,9.26,91.16,1.002,,91.0,1.0,1.14465,A,1.008,0.805,E,1.0,1.0,,1.0,1.079,B,1.0,,1.0,,1.002
8,08_10,43,13,フォルテローザ,0.28,2.71,0.032,E,86.0,1.0,0.98172,,1.008,0.036,E,1.0,1.0,,1.0,0.81,E,1.0,,1.09598,B,0.032
8,08_10,43,14,アムールリーベ,7.89,77.72,0.836,E,93.0,1.0,1.14148,A,1.008,0.849,E,1.0,1.0,,1.0,0.937,D,1.0,,0.91292,D,0.836
8,08_10,43,15,ジーニアスバローズ,4.45,43.82,0.555,E,79.0,1.0,0.84914,E,1.008,0.758,E,1.021,1.0,,1.0,0.858,E,1.0,,0.97593,,0.555
8,08_10,43,16,リアライズ,2.83,27.87,0.303,E,92.0,1.0,0.39667,E,1.008,0.85,E,1.0,1.0,,1.0,0.94,D,1.0,,0.94899,D,0.303
8,08_10,43,17,インブロリオ,1.1,10.79,0.127,E,85.0,1.0,1.0218,,1.008,0.104,E,1.0,1.0,,1.0,1.098,B,1.0,,1.08109,B,0.127
8,08_10,43,18,ダイヤモンドフジ,0.29,2.89,0.036,E,80.0,1.0,0.4804,E,1.008,0.104,E,1.0,1.0,,1.0,0.766,E,1.0,,0.93802,D,0.036
8,08_11,115,1,ニシキギミッチー,3.52,32.78,0.361,E,91.0,1.0,0.4377,E,1.019,0.773,E,0.977,0.978,D,1.0,1.0,,1.0,,1.09436,B,0.361
8,08_11,115,2,モズミギカタアガリ,0.31,2.91,0.035,E,83.0,1.0,1.05702,B,1.019,0.036,E,1.0,1.0,,1.0,1.0,,1.0,,0.90725,D,0.035
8,08_11,115,3,ライツフォル,1.97,18.39,0.227,E,81.0,1.0,0.39548,E,1.019,0.636,E,0.938,0.918,E,1.0,1.0,,1.0,,1.02865,,0.227
8,08_11,115,4,キタノズエッジ,9.02,84.0,0.831,E,101.0,1.0,1.02888,,1.019,0.783,E,1.0,0.934,D,1.0,1.0,,1.0,,1.08425,B,0.831
8,08_11,115,5,スターペスカオリ,4.51,42.01,0.494,E,85.0,1.0,1.0104,,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.48007,E,0.494
8,08_11,115,6,エコロガイア,8.91,82.95,0.847,E,98.0,1.0,1.03277,,1.019,0.779,E,1.043,0.991,,1.0,1.0,,1.0,,1.0,,0.847
8,08_11,115,7,フェルヴェンテ,5.25,48.88,0.52,E,94.0,1.0,0.46733,E,1.019,0.859,E,1.0,1.0,,1.0,1.0,,1.0,,1.27114,SS,0.52
8,08_11,115,8,ビダーヤ,6.64,61.83,0.601,E,102.9,1.0,0.46603,E,1.019,1.262,SS,1.0,1.048,D,1.0,1.0,,1.0,,0.9568,D,0.601
8,08_11,115,9,サフランヒーロー,9.52,88.66,0.996,,89.0,1.0,1.10815,A,1.019,0.86,E,1.0,1.0,,1.0,1.0,,1.0,,1.02586,,0.996
8,08_11,115,10,ラーグルフ,3.24,30.2,0.397,E,76.0,1.0,0.50502,E,1.019,0.739,E,1.0,1.0,,1.0,1.0,,1.0,,1.04497,D,0.397
8,08_11,115,11,スマートサニー,5.05,47.04,0.495,E,95.0,1.0,0.93023,D,1.019,1.0,,1.132,1.0,A,1.0,1.0,,1.0,,0.46146,E,0.495
8,08_11,115,12,コンティノアール,8.83,82.23,1.041,D,79.0,1.0,1.05888,B,1.019,1.0,,0.921,1.0,D,1.0,1.0,,1.0,,1.04764,D,1.041
8,08_11,115,13,タクシンイメル,9.19,85.58,1.07,B,80.0,1.0,0.96906,,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.08336,B,1.07
8,08_11,115,14,スターターン,11.54,107.42,1.043,D,103.0,1.0,1.08124,B,1.019,0.801,E,1.0,0.993,,1.0,1.0,,1.0,,1.19063,S,1.043
8,08_11,115,15,トリリオンボーイ,8.92,83.06,0.814,E,102.0,1.0,0.98187,,1.019,0.757,E,1.05,1.0,B,1.0,1.0,,1.0,,1.02417,,0.814
8,08_11,115,16,グッジョブ,3.58,33.31,0.427,E,78.0,1.0,0.86965,E,1.019,1.0,,0.931,1.0,D,1.0,1.0,,1.0,,0.51747,E,0.427
8,08_12,23,1,デアリングエア,0.62,4.56,0.054,E,85.0,1.0,0.48374,E,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.04903,D,0.054
8,08_12,23,2,メイショウタマユラ,5.51,40.58,0.541,E,75.0,1.0,0.92251,D,1.019,0.581,E,1.0,0.938,D,1.0,1.0,,1.0,,1.05602,B,0.541
8,08_12,23,3,スピリットライズ,11.58,85.23,0.937,D,91.0,1.0,0.90317,D,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.01763,,0.937
8,08_12,23,4,フォティック,12.83,94.38,1.084,B,87.0,1.0,1.04799,D,1.019,0.838,E,1.0,1.0,,1.0,1.0,,1.0,,1.21168,S,1.084
8,08_12,23,5,ダークブロンド,1.91,14.05,0.187,E,75.0,1.0,0.18491,E,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.99438,,0.187
8,08_12,23,6,シャーリーゴールド,0.26,1.93,0.021,E,90.0,1.0,0.19683,E,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.02951,,0.021
8,08_12,23,7,ラウルベア,1.73,12.75,0.17,E,75.0,1.0,0.19371,E,1.019,0.829,E,1.0,1.0,,1.0,1.0,,1.0,,1.03876,,0.17
8,08_12,23,8,チムグクル,0.33,2.44,0.026,E,94.0,1.0,0.48586,E,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,0.50423,E,0.026
8,08_12,23,9,ゴージャス,0.12,0.87,0.015,E,60.0,1.0,0.42405,E,1.019,0.036,E,1.0,0.938,D,1.0,1.0,,1.0,,0.99564,,0.015
8,08_12,23,10,キトンインザスカイ,11.46,84.36,0.948,D,89.0,1.0,0.93018,D,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.948
8,08_12,23,11,ワイルドブッター,2.9,21.31,0.266,E,80.0,1.0,0.40222,E,1.019,0.682,E,0.918,1.0,D,1.0,1.0,,1.0,,1.0382,,0.266
8,08_12,23,12,シンヒダカゴールド,14.32,105.34,1.21,S,87.0,1.0,1.21439,S,1.019,0.986,,1.0,1.0,,1.0,1.0,,1.0,,0.99196,,1.21
8,08_12,23,13,ダノンカゼルタ,10.66,78.47,0.957,D,82.0,1.0,1.07232,B,1.019,0.876,D,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.957
8,08_12,23,14,サーナーティオン,0.16,1.17,0.013,E,92.0,1.0,0.50254,E,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,0.23939,E,0.013
8,08_12,23,15,ハイファイスピード,11.97,88.1,1.088,B,81.0,1.0,1.06752,B,1.019,0.938,D,1.0,1.0,,1.0,1.0,,1.0,,1.06643,B,1.088
8,08_12,23,16,メイショウサチダケ,10.22,75.18,0.94,D,80.0,1.0,0.92223,D,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.94
8,08_12,23,17,ブーディガ,0.0,0.02,0.024,E,1.0,1.0,0.18709,E,1.019,0.604,E,0.956,1.037,,1.0,1.0,,1.0,,0.21157,E,0.024
8,08_12,23,18,マーゴットカーラ,3.41,25.1,0.339,E,74.0,1.0,0.44984,E,1.019,0.752,E,1.0,1.0,,1.0,1.0,,1.0,,0.98391,,0.339
